year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2,2026-04-04,Anyone's Legend,,Coach,Teacherma,姜晨,Jiang Chen,China,China,1999-06-19,0,Teacherma
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Coach,BigWei,傅千威,Fu Chien-Wei,Taiwan,Asia Pacific,,0,BigWei
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Coach,Teacherma,姜晨,Jiang Chen,China,China,1999-06-19,0,Teacherma
2026,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 2 Playoffs,2026-05-23,Anyone's Legend,,Coach,Despa1r,周李鹏,Zhou Li-Peng,China,China,,0,Despa1r
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Coach,Helper,권영재,Kwon Yeong-jae,South Korea,Korea,1995-03-24,0,Helper (Kwon Yeong-jae)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1,2026-01-14,Anyone's Legend,,Coach,Teacherma,姜晨,Jiang Chen,China,China,1999-06-19,0,Teacherma
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Coach,Helper,권영재,Kwon Yeong-jae,South Korea,Korea,1995-03-24,0,Helper (Kwon Yeong-jae)
2026,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2026 Split 1 Playoffs,2026-02-09,Anyone's Legend,,Coach,Teacherma,姜晨,Jiang Chen,China,China,1999-06-19,0,Teacherma
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Playoffs,2025-05-24,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Grand Finals,2025-08-30,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 3,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 3,2025-07-19,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1,2025-01-12,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 1,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 1 Playoffs,2025-02-22,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 2 Placements,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2 Placements,2025-03-22,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2025,Split 2,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2025 Split 2,2025-04-05,Anyone's Legend,,Coach,Xiaobai,杨忠贺,Yang Zhong-He,China,China,1999-02-15,0,Xiaobai
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Top,Hery,王赫永,Wang He-Yong,China,China,2001-09-29,0,Hery
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Jungle,Croco,김동범,Kim Dong-beom,South Korea,Korea,2000-02-23,0,Croco
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Mid,Shanks,崔校军,Cui Xiao-Jun,China,China,2001-05-13,0,Shanks
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Bot,Hope,王杰,Wang Jie,China,China,2000-09-29,0,Hope (Wang Jie)
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Coach,Joker,조재읍,Cho Jae-eup,South Korea,Korea,1991-12-11,0,Joker (Cho Jae-eup)
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Coach,Renzhe,李仁哲,Li Ren-Zhe,China,China,,0,Renzhe
2024,Spring,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2024 Spring,2024-01-22,Anyone's Legend,,Coach,Tabe,王柏勤,Wong Pak Kan,Hong Kong,China,1991-01-18,0,Tabe
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Top,Zdz,朱德彰,Zhu De-Zhang,China,China,2001-12-03,0,Zdz
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Jungle,Xiaohao,彭浩,Peng Hao,China,China,2002-07-19,0,Xiaohao
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Mid,Forge,邓杰,Deng Jie,China,China,2000-09-01,1,Forge
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Mid,Harder,周世灏,Zhou Shi-Hao,China,China,2003-06-06,1,Harder
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Bot,Betty,盧禹宏,Lu Yu-Hung,Taiwan,Asia Pacific,2000-01-16,0,Betty
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Support,QiuQiu,张明,Zhang Ming,China,China,1998-04-17,0,QiuQiu (Zhang Ming)
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Coach,Rui,吕瑞,Lyu Rui,China,China,,0,Rui (Lyu Rui)
2022,Summer,LPL,Tencent LoL Pro League,中国,一级联赛,LPL 2022 Summer,2022-06-10,Anyone's Legend,,Coach,illusion,陈新霖,Chen Xin-Lin,China,China,1990-08-09,1,illusion (Chen Xin-Lin)
