year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Top,Ssumday,김찬호,Kim Chan-ho,South Korea,North America,1996-07-03,0,Ssumday
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Bot,FBI,,Ian&amp;nbsp;Victor Huang,Australia,North America,1999-02-11,0,FBI
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Support,huhi,최재현,Choi Jae-hyun,France,North America,1995-04-03,0,huhi
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Coach,Reapered,복한규,Bok Han-gyu,South Korea,Korea,1992-01-30,0,Reapered
2022,,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Spring Playoffs,2022-04-02,100 Thieves,,Coach,Freeze,,Aleš Kněžínek,Czech Republic,EMEA,1994-06-06,0,Freeze
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Top,Ssumday,김찬호,Kim Chan-ho,South Korea,North America,1996-07-03,0,Ssumday
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Bot,FBI,,Ian&amp;nbsp;Victor Huang,Australia,North America,1999-02-11,0,FBI
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Support,huhi,최재현,Choi Jae-hyun,France,North America,1995-04-03,0,huhi
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Coach,Reapered,복한규,Bok Han-gyu,South Korea,Korea,1992-01-30,0,Reapered
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,100 Thieves,,Coach,Freeze,,Aleš Kněžínek,Czech Republic,EMEA,1994-06-06,0,Freeze
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Top,Ssumday,김찬호,Kim Chan-ho,South Korea,North America,1996-07-03,0,Ssumday
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Bot,FBI,,Ian&amp;nbsp;Victor Huang,Australia,North America,1999-02-11,0,FBI
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Support,huhi,최재현,Choi Jae-hyun,France,North America,1995-04-03,0,huhi
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Coach,Reapered,복한규,Bok Han-gyu,South Korea,Korea,1992-01-30,0,Reapered
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Summer,2022-06-17,100 Thieves,,Coach,Freeze,,Aleš Kněžínek,Czech Republic,EMEA,1994-06-06,0,Freeze
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,Top,Ssumday,김찬호,Kim Chan-ho,South Korea,North America,1996-07-03,0,Ssumday
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,"Mid,Coach",Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,Mid,Quid,임현승,Lim Hyeon-seung,South Korea,Korea,2004-04-27,0,Quid
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,Bot,Doublelift,彭亦亮,Yiliang&amp;nbsp;&quot;Peter&quot; Peng,United States,North America,1993-07-19,0,Doublelift
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,100 Thieves,,Coach,Cain,장누리,Jang Nu-ri,South Korea,Korea,1987-02-06,1,Cain
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Top,Ssumday,김찬호,Kim Chan-ho,South Korea,North America,1996-07-03,0,Ssumday
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Mid,Quid,임현승,Lim Hyeon-seung,South Korea,Korea,2004-04-27,0,Quid
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Bot,Doublelift,彭亦亮,Yiliang&amp;nbsp;&quot;Peter&quot; Peng,United States,North America,1993-07-19,0,Doublelift
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,100 Thieves,,Coach,Cain,장누리,Jang Nu-ri,South Korea,Korea,1987-02-06,1,Cain
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Top,Ssumday,김찬호,Kim Chan-ho,South Korea,North America,1996-07-03,0,Ssumday
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Top,Tenacity,,Milan Oleksij,Canada,North America,2003-02-27,0,Tenacity
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Mid,Abbedagge,,Felix&amp;nbsp;Alfred Braun,Germany,EMEA,1999-09-10,0,Abbedagge
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Bot,FBI,,Ian&amp;nbsp;Victor Huang,Australia,North America,1999-02-11,0,FBI
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Support,huhi,최재현,Choi Jae-hyun,France,North America,1995-04-03,0,huhi
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,100 Thieves,,Coach,Reapered,복한규,Bok Han-gyu,South Korea,Korea,1992-01-30,0,Reapered
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Top,Tenacity,,Milan Oleksij,Canada,North America,2003-02-27,0,Tenacity
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Mid,Bjergsen,,Søren Bjerg,Denmark,North America,1996-02-21,1,Bjergsen
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Bot,Doublelift,彭亦亮,Yiliang&amp;nbsp;&quot;Peter&quot; Peng,United States,North America,1993-07-19,0,Doublelift
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,100 Thieves,,Coach,Dan Dan,,Danny Le Comte,Spain,EMEA,1995-09-07,0,Dan Dan
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Top,Tenacity,,Milan Oleksij,Canada,North America,2003-02-27,0,Tenacity
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Jungle,Closer,,Can Çelik,Turkey,EMEA,1998-09-29,0,Closer (Can Çelik)
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Mid,Bjergsen,,Søren Bjerg,Denmark,North America,1996-02-21,1,Bjergsen
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Bot,Doublelift,彭亦亮,Yiliang&amp;nbsp;&quot;Peter&quot; Peng,United States,North America,1993-07-19,0,Doublelift
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,100 Thieves,,Coach,Dan Dan,,Danny Le Comte,Spain,EMEA,1995-09-07,0,Dan Dan
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,Cloud9,,Top,Darshan,,Darshan Upadhyaya,Canada,North America,1994-11-12,1,Darshan
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,Cloud9,,Jungle,Blaber,,Robert Huang,United States,North America,2000-01-04,0,Blaber
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,Cloud9,,Mid,Fudge,إبراهيم اللامي,Ibrahim Allami,Australia,North America,2002-05-23,0,Fudge
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,Cloud9,,Bot,Zven,,Jesper Svenningsen,Denmark,North America,1997-06-24,0,Zven
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,Cloud9,,Support,Isles,,Jonah Rosario,Australia,North America,2001-03-07,0,Isles
2022,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Lock In,2022-01-14,Cloud9,,Coach,Max Waldo,,Maxwell&amp;nbsp;Alexander Waldo,United States,North America,1999-05-28,1,Max Waldo
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Top,Fudge,إبراهيم اللامي,Ibrahim Allami,Australia,North America,2002-05-23,0,Fudge
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Jungle,Blaber,,Robert Huang,United States,North America,2000-01-04,0,Blaber
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Mid,Diplex,,Dimitri Ponomarev,Germany,EMEA,2003-07-15,0,Diplex
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Mid,EMENES,장민수,Jang Min-soo,South Korea,Korea,2001-01-01,1,EMENES
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Bot,Berserker,김민철,Kim Min-cheol,South Korea,North America,2003-05-25,0,Berserker (Kim Min-cheol)
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Support,Zven,,Jesper Svenningsen,Denmark,North America,1997-06-24,0,Zven
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring,2023-01-26,Cloud9,,Coach,Tails,介子兴,Zixing Jie,China,North America,1994-10-02,0,Tails
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Top,Fudge,إبراهيم اللامي,Ibrahim Allami,Australia,North America,2002-05-23,0,Fudge
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Jungle,Blaber,,Robert Huang,United States,North America,2000-01-04,0,Blaber
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Mid,EMENES,장민수,Jang Min-soo,South Korea,Korea,2001-01-01,1,EMENES
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Bot,Berserker,김민철,Kim Min-cheol,South Korea,North America,2003-05-25,0,Berserker (Kim Min-cheol)
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Support,Zven,,Jesper Svenningsen,Denmark,North America,1997-06-24,0,Zven
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Championship,2023-07-27,Cloud9,,Coach,Duffman,,Christopher Duff,United Kingdom,EMEA,1990-07-29,0,Duffman
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Top,Fudge,إبراهيم اللامي,Ibrahim Allami,Australia,North America,2002-05-23,0,Fudge
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Jungle,Blaber,,Robert Huang,United States,North America,2000-01-04,0,Blaber
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Mid,EMENES,장민수,Jang Min-soo,South Korea,Korea,2001-01-01,1,EMENES
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Bot,Berserker,김민철,Kim Min-cheol,South Korea,North America,2003-05-25,0,Berserker (Kim Min-cheol)
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Support,Zven,,Jesper Svenningsen,Denmark,North America,1997-06-24,0,Zven
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2023,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Summer,2023-06-14,Cloud9,,Coach,Duffman,,Christopher Duff,United Kingdom,EMEA,1990-07-29,0,Duffman
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Top,Fudge,إبراهيم اللامي,Ibrahim Allami,Australia,North America,2002-05-23,0,Fudge
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Jungle,Blaber,,Robert Huang,United States,North America,2000-01-04,0,Blaber
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Mid,EMENES,장민수,Jang Min-soo,South Korea,Korea,2001-01-01,1,EMENES
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Bot,Berserker,김민철,Kim Min-cheol,South Korea,North America,2003-05-25,0,Berserker (Kim Min-cheol)
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Support,Zven,,Jesper Svenningsen,Denmark,North America,1997-06-24,0,Zven
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2023,Spring,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2023 Spring Playoffs,2023-03-23,Cloud9,,Coach,Tails,介子兴,Zixing Jie,China,North America,1994-10-02,0,Tails
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,Cloud9,,Top,Fudge,إبراهيم اللامي,Ibrahim Allami,Australia,North America,2002-05-23,0,Fudge
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,Cloud9,,Jungle,Blaber,,Robert Huang,United States,North America,2000-01-04,0,Blaber
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,Cloud9,,Mid,Jensen,,Nicolaj Jensen,Denmark,Americas,1995-01-01,1,Jensen
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,Cloud9,,Bot,Berserker,김민철,Kim Min-cheol,South Korea,North America,2003-05-25,0,Berserker (Kim Min-cheol)
2022,Summer,LCS,League of Legends Championship Series,北美,一级联赛,LCS 2022 Championship,2022-08-20,Cloud9,,Support,Zven,,Jesper Svenningsen,Denmark,North America,1997-06-24,0,Zven
